circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
ae_indep_qiskit_9,9,315,306,9,262,3,1.0,3,330.0,150.0,0.45454545454545453,1.634324073791504,0.007627964019775391,NODE-LEVEL-TIMED,7,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
ae_indep_qiskit_9,9,315,306,9,262,3,1.1,4,350.0,240.0,0.6857142857142857,300.0004048347473,0.007172107696533203,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
ae_indep_qiskit_9,9,315,306,9,262,3,1.2,4,350.0,240.0,0.6857142857142857,300.0004699230194,0.006857872009277344,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
ae_indep_qiskit_9,9,315,306,9,262,3,1.3,4,350.0,240.0,0.6857142857142857,300.00040197372437,0.00670313835144043,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.0,4,30.0,50.0,1.6666666666666667,300.0001308917999,0.0009279251098632812,NODE-LEVEL-TIMED,90,False,"[3, 4, 4]","[4, 4, 4]","[3, 3, 3]","[4, 2, 3]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.1,4,30.0,50.0,1.6666666666666667,300.00014090538025,0.0009109973907470703,NODE-LEVEL-TIMED,90,False,"[3, 4, 4]","[4, 4, 4]","[3, 3, 3]","[4, 2, 3]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.2,4,30.0,50.0,1.6666666666666667,300.00013995170593,0.0009479522705078125,NODE-LEVEL-TIMED,90,False,"[3, 4, 4]","[4, 4, 4]","[3, 3, 3]","[4, 2, 3]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.3,5,70.0,40.0,0.5714285714285714,300.00015902519226,0.0009522438049316406,NODE-LEVEL-TIMED,95,False,"[5, 5, 5]","[5, 4, 5]","[3, 3, 3]","[4, 1, 4]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.0,2,40.0,20.0,0.5,0.08643603324890137,0.0005040168762207031,NODE-LEVEL-TIMED,4,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 1]","[3, 1, 1]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.1,3,10.0,40.0,4.0,0.3187088966369629,0.0005581378936767578,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.2,3,10.0,40.0,4.0,0.31940579414367676,0.0005049705505371094,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.3,3,10.0,40.0,4.0,0.3172121047973633,0.0005042552947998047,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.0,3,20.0,40.0,2.0,1.2016801834106445,0.0005939006805419922,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.1,3,20.0,40.0,2.0,1.2355258464813232,0.0005900859832763672,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.2,3,20.0,40.0,2.0,1.215925931930542,0.0005991458892822266,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.3,4,10.0,30.0,3.0,11.289872169494629,0.0006232261657714844,NODE-LEVEL-TIMED,51,False,"[1, 3, 4]","[4, 2, 4]","[1, 2, 3]","[3, 0, 3]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.0,3,30.0,40.0,1.3333333333333333,2.488913059234619,0.0006921291351318359,NODE-LEVEL-TIMED,47,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 1, 2]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.1,3,30.0,40.0,1.3333333333333333,2.4898970127105713,0.000698089599609375,NODE-LEVEL-TIMED,47,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 1, 2]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.2,4,10.0,40.0,4.0,41.948708057403564,0.0007810592651367188,NODE-LEVEL-TIMED,70,False,"[4, 4, 1]","[4, 4, 4]","[3, 3, 1]","[3, 1, 3]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.3,4,10.0,40.0,4.0,42.10989809036255,0.0007300376892089844,NODE-LEVEL-TIMED,70,False,"[4, 4, 1]","[4, 4, 4]","[3, 3, 1]","[3, 1, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.0,3,60.0,40.0,0.6666666666666666,4.910967111587524,0.0008251667022705078,NODE-LEVEL-TIMED,6,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 1, 2]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.1,4,20.0,50.0,2.5,300.00013279914856,0.0007352828979492188,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.2,4,20.0,50.0,2.5,300.00013422966003,0.0008139610290527344,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.3,4,20.0,50.0,2.5,300.0001358985901,0.0007810592651367188,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
ghz_indep_qiskit_10,10,75,65,10,56,3,1.0,4,20.0,20.0,1.0,5.230651140213013,0.0007810592651367188,NODE-LEVEL-TIMED,61,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
ghz_indep_qiskit_10,10,75,65,10,56,3,1.1,4,20.0,20.0,1.0,5.265687942504883,0.0007729530334472656,NODE-LEVEL-TIMED,61,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
ghz_indep_qiskit_10,10,75,65,10,56,3,1.2,4,20.0,20.0,1.0,5.181624889373779,0.0007660388946533203,NODE-LEVEL-TIMED,61,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
ghz_indep_qiskit_10,10,75,65,10,56,3,1.3,5,10.0,20.0,2.0,4.652496099472046,0.0007801055908203125,NODE-LEVEL-TIMED,121,False,"[5, 5, 2]","[5, 5, 2]","[4, 5, 1]","[5, 4, 1]"
ghz_indep_qiskit_6,6,43,37,6,32,3,1.0,2,20.0,20.0,1.0,0.004751682281494141,0.0004999637603759766,NODE-LEVEL-TIMED,10,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
ghz_indep_qiskit_6,6,43,37,6,32,3,1.1,3,10.0,20.0,2.0,0.01873183250427246,0.0004208087921142578,NODE-LEVEL-TIMED,39,False,"[3, 2, 3]","[3, 3, 2]","[2, 1, 3]","[3, 2, 1]"
ghz_indep_qiskit_6,6,43,37,6,32,3,1.2,3,10.0,20.0,2.0,0.018249034881591797,0.00041794776916503906,NODE-LEVEL-TIMED,39,False,"[3, 2, 3]","[3, 3, 2]","[2, 1, 3]","[3, 2, 1]"
ghz_indep_qiskit_6,6,43,37,6,32,3,1.3,3,10.0,20.0,2.0,0.019330978393554688,0.00041985511779785156,NODE-LEVEL-TIMED,39,False,"[3, 2, 3]","[3, 3, 2]","[2, 1, 3]","[3, 2, 1]"
ghz_indep_qiskit_7,7,51,44,7,38,3,1.0,3,20.0,20.0,1.0,0.292985200881958,0.0005478858947753906,NODE-LEVEL-TIMED,34,False,"[3, 2, 3]","[3, 3, 3]","[2, 2, 3]","[3, 2, 2]"
ghz_indep_qiskit_7,7,51,44,7,38,3,1.1,3,20.0,20.0,1.0,0.28636908531188965,0.000507354736328125,NODE-LEVEL-TIMED,34,False,"[3, 2, 3]","[3, 3, 3]","[2, 2, 3]","[3, 2, 2]"
ghz_indep_qiskit_7,7,51,44,7,38,3,1.2,3,20.0,20.0,1.0,0.28559184074401855,0.0004990100860595703,NODE-LEVEL-TIMED,34,False,"[3, 2, 3]","[3, 3, 3]","[2, 2, 3]","[3, 2, 2]"
ghz_indep_qiskit_7,7,51,44,7,38,3,1.3,4,10.0,20.0,2.0,9.708384037017822,0.0005230903625488281,NODE-LEVEL-TIMED,66,False,"[3, 4, 2]","[4, 4, 1]","[2, 4, 1]","[4, 3, 0]"
ghz_indep_qiskit_8,8,59,51,8,44,3,1.0,3,20.0,20.0,1.0,0.6879189014434814,0.000598907470703125,NODE-LEVEL-TIMED,39,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
ghz_indep_qiskit_8,8,59,51,8,44,3,1.1,3,20.0,20.0,1.0,0.6665439605712891,0.0005829334259033203,NODE-LEVEL-TIMED,39,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
ghz_indep_qiskit_8,8,59,51,8,44,3,1.2,4,10.0,20.0,2.0,2.050741195678711,0.0006148815155029297,NODE-LEVEL-TIMED,69,False,"[4, 4, 2]","[4, 4, 2]","[3, 4, 1]","[4, 3, 1]"
ghz_indep_qiskit_8,8,59,51,8,44,3,1.3,4,10.0,20.0,2.0,2.0806610584259033,0.0006320476531982422,NODE-LEVEL-TIMED,69,False,"[4, 4, 2]","[4, 4, 2]","[3, 4, 1]","[4, 3, 1]"
ghz_indep_qiskit_9,9,67,58,9,50,3,1.0,3,20.0,20.0,1.0,0.2282121181488037,0.0006577968597412109,NODE-LEVEL-TIMED,28,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 2, 2]"
ghz_indep_qiskit_9,9,67,58,9,50,3,1.1,4,20.0,20.0,1.0,12.1179940700531,0.0007071495056152344,NODE-LEVEL-TIMED,68,False,"[4, 4, 4]","[4, 4, 3]","[3, 4, 2]","[4, 3, 2]"
ghz_indep_qiskit_9,9,67,58,9,50,3,1.2,4,20.0,20.0,1.0,12.21510100364685,0.0006997585296630859,NODE-LEVEL-TIMED,68,False,"[4, 4, 4]","[4, 4, 3]","[3, 4, 2]","[4, 3, 2]"
ghz_indep_qiskit_9,9,67,58,9,50,3,1.3,4,20.0,20.0,1.0,12.192357063293457,0.0007171630859375,NODE-LEVEL-TIMED,68,False,"[4, 4, 4]","[4, 4, 3]","[3, 4, 2]","[4, 3, 2]"
graphstate_indep_qiskit_10,10,90,80,10,70,3,1.0,4,20.0,30.0,1.5,20.230843782424927,0.0008668899536132812,NODE-LEVEL-TIMED,80,False,"[4, 4, 4]","[4, 4, 4]","[2, 4, 4]","[3, 4, 3]"
graphstate_indep_qiskit_10,10,90,80,10,70,3,1.1,4,20.0,30.0,1.5,20.383501052856445,0.0008821487426757812,NODE-LEVEL-TIMED,80,False,"[4, 4, 4]","[4, 4, 4]","[2, 4, 4]","[3, 4, 3]"
graphstate_indep_qiskit_10,10,90,80,10,70,3,1.2,4,20.0,30.0,1.5,20.902583837509155,0.0008821487426757812,NODE-LEVEL-TIMED,80,False,"[4, 4, 4]","[4, 4, 4]","[2, 4, 4]","[3, 4, 3]"
graphstate_indep_qiskit_10,10,90,80,10,70,3,1.3,5,20.0,30.0,1.5,300.00015020370483,0.0010540485382080078,NODE-LEVEL-TIMED,135,False,"[5, 4, 4]","[5, 4, 4]","[2, 4, 4]","[3, 3, 4]"
graphstate_indep_qiskit_6,6,54,48,6,42,3,1.0,2,30.0,30.0,1.0,0.03700709342956543,0.0004849433898925781,NODE-LEVEL-TIMED,15,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 0, 2]"
graphstate_indep_qiskit_6,6,54,48,6,42,3,1.1,3,20.0,40.0,2.0,0.9961197376251221,0.0005390644073486328,NODE-LEVEL-TIMED,41,False,"[3, 3, 3]","[3, 3, 2]","[2, 1, 3]","[2, 3, 1]"
graphstate_indep_qiskit_6,6,54,48,6,42,3,1.2,3,20.0,40.0,2.0,1.002120018005371,0.0005497932434082031,NODE-LEVEL-TIMED,41,False,"[3, 3, 3]","[3, 3, 2]","[2, 1, 3]","[2, 3, 1]"
graphstate_indep_qiskit_6,6,54,48,6,42,3,1.3,3,20.0,40.0,2.0,1.0060510635375977,0.0005538463592529297,NODE-LEVEL-TIMED,41,False,"[3, 3, 3]","[3, 3, 2]","[2, 1, 3]","[2, 3, 1]"
graphstate_indep_qiskit_7,7,63,56,7,49,3,1.0,3,20.0,40.0,2.0,3.4585278034210205,0.0006251335144042969,NODE-LEVEL-TIMED,47,False,"[3, 3, 2]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
graphstate_indep_qiskit_7,7,63,56,7,49,3,1.1,3,20.0,40.0,2.0,3.4707679748535156,0.0006337165832519531,NODE-LEVEL-TIMED,47,False,"[3, 3, 2]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
graphstate_indep_qiskit_7,7,63,56,7,49,3,1.2,3,20.0,40.0,2.0,3.542836904525757,0.0007390975952148438,NODE-LEVEL-TIMED,47,False,"[3, 3, 2]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
graphstate_indep_qiskit_7,7,63,56,7,49,3,1.3,4,0.0,10.0,inf,228.75908088684082,0.0006420612335205078,NODE-LEVEL-TIMED,94,False,"[4, 3, 0]","[3, 4, 1]","[4, 3, 0]","[3, 4, 0]"
graphstate_indep_qiskit_8,8,72,64,8,56,3,1.0,3,20.0,30.0,1.5,1.5778679847717285,0.0007092952728271484,NODE-LEVEL-TIMED,45,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 2, 3]"
graphstate_indep_qiskit_8,8,72,64,8,56,3,1.1,3,20.0,30.0,1.5,1.5533361434936523,0.0007081031799316406,NODE-LEVEL-TIMED,45,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 2, 3]"
graphstate_indep_qiskit_8,8,72,64,8,56,3,1.2,4,20.0,30.0,1.5,163.11014699935913,0.0007450580596923828,NODE-LEVEL-TIMED,71,False,"[4, 3, 3]","[4, 4, 1]","[4, 3, 1]","[4, 4, 0]"
graphstate_indep_qiskit_8,8,72,64,8,56,3,1.3,4,20.0,30.0,1.5,164.25459814071655,0.0007200241088867188,NODE-LEVEL-TIMED,71,False,"[4, 3, 3]","[4, 4, 1]","[4, 3, 1]","[4, 4, 0]"
graphstate_indep_qiskit_9,9,81,72,9,63,3,1.0,3,40.0,30.0,0.75,0.9557070732116699,0.0007531642913818359,NODE-LEVEL-TIMED,14,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[4, 2, 3]"
graphstate_indep_qiskit_9,9,81,72,9,63,3,1.1,4,20.0,40.0,2.0,15.511944055557251,0.0008339881896972656,NODE-LEVEL-TIMED,74,False,"[4, 4, 2]","[4, 4, 4]","[3, 4, 2]","[4, 3, 2]"
graphstate_indep_qiskit_9,9,81,72,9,63,3,1.2,4,20.0,40.0,2.0,15.603910207748413,0.0008273124694824219,NODE-LEVEL-TIMED,74,False,"[4, 4, 2]","[4, 4, 4]","[3, 4, 2]","[4, 3, 2]"
graphstate_indep_qiskit_9,9,81,72,9,63,3,1.3,4,20.0,40.0,2.0,15.76991605758667,0.0008320808410644531,NODE-LEVEL-TIMED,74,False,"[4, 4, 2]","[4, 4, 4]","[3, 4, 2]","[4, 3, 2]"
grover-noancilla_indep_qiskit_10,10,156396,156386,10,130376,3,1.0,4,114416.0,252200.0,2.2042371696266256,600.4111049175262,2996.001121044159,NODE-LEVEL-TIMED,8579,False,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[4, 3, 3]"
grover-noancilla_indep_qiskit_10,10,156396,156386,10,130376,3,1.1,4,114416.0,252200.0,2.2042371696266256,600.4139568805695,2421.680992126465,NODE-LEVEL-TIMED,9639,False,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[4, 3, 3]"
grover-noancilla_indep_qiskit_10,10,156396,156386,10,130376,3,1.2,4,114416.0,252200.0,2.2042371696266256,600.6480951309204,2330.552983045578,NODE-LEVEL-TIMED,10313,False,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[4, 3, 3]"
grover-noancilla_indep_qiskit_10,10,156396,156386,10,130376,3,1.3,5,85005.0,245290.0,2.885594965002059,600.6013820171356,2327.7986068725586,NODE-LEVEL-TIMED,5072,False,"[5, 5, 0]","[5, 5, 5]","[10, 0, 0]","[5, 4, 1]"
grover-noancilla_indep_qiskit_6,6,2222,2216,6,1864,3,1.0,2,2400.0,1100.0,0.4583333333333333,0.32566094398498535,0.37682580947875977,NODE-LEVEL-TIMED,10,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
grover-noancilla_indep_qiskit_6,6,2222,2216,6,1864,3,1.1,3,2410.0,2870.0,1.1908713692946058,300.00275707244873,0.3440070152282715,NODE-LEVEL-TIMED,8,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 1]","[3, 2, 1]"
grover-noancilla_indep_qiskit_6,6,2222,2216,6,1864,3,1.2,3,2410.0,2870.0,1.1908713692946058,300.0028500556946,0.3370637893676758,NODE-LEVEL-TIMED,8,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 1]","[3, 2, 1]"
grover-noancilla_indep_qiskit_6,6,2222,2216,6,1864,3,1.3,3,2410.0,2870.0,1.1908713692946058,300.0029971599579,0.35485005378723145,NODE-LEVEL-TIMED,8,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 1]","[3, 2, 1]"
grover-noancilla_indep_qiskit_9,9,55083,55074,9,45930,3,1.0,3,52926.0,27800.0,0.5252616861278011,342.6519470214844,255.42844700813293,NODE-LEVEL-TIMED,19683,True,"[3, 3, 3]","[3, 3, 3]","[9, 0, 0]","[5, 2, 2]"
grover-noancilla_indep_qiskit_9,9,55083,55074,9,45930,3,1.1,4,39485.0,86470.0,2.1899455489426365,580.2374060153961,239.67633819580078,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 4]","[9, 0, 0]","[4, 3, 2]"
grover-noancilla_indep_qiskit_9,9,55083,55074,9,45930,3,1.2,4,39485.0,86470.0,2.1899455489426365,580.9327719211578,239.31719303131104,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 4]","[9, 0, 0]","[4, 3, 2]"
grover-noancilla_indep_qiskit_9,9,55083,55074,9,45930,3,1.3,4,39485.0,86470.0,2.1899455489426365,579.445974111557,238.41824889183044,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 4]","[9, 0, 0]","[4, 3, 2]"
grover-v-chain_indep_qiskit_7,7,1704,1697,7,1413,3,1.0,3,2030.0,2270.0,1.1182266009852218,300.00356793403625,0.1916370391845703,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
grover-v-chain_indep_qiskit_7,7,1704,1697,7,1413,3,1.1,3,2030.0,2270.0,1.1182266009852218,300.002179145813,0.19115209579467773,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
grover-v-chain_indep_qiskit_7,7,1704,1697,7,1413,3,1.2,3,2030.0,2270.0,1.1182266009852218,300.00217604637146,0.1917879581451416,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
grover-v-chain_indep_qiskit_7,7,1704,1697,7,1413,3,1.3,4,1150.0,2040.0,1.7739130434782608,300.0021848678589,0.4752929210662842,NODE-LEVEL-TIMED,4,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 2, 1]"
grover-v-chain_indep_qiskit_9,9,4975,4966,9,4132,3,1.0,3,4206.0,7220.0,1.7165953399904899,303.34401297569275,1.811331033706665,NODE-LEVEL-TIMED,19683,True,"[3, 3, 3]","[3, 3, 3]","[9, 0, 0]","[5, 2, 2]"
grover-v-chain_indep_qiskit_9,9,4975,4966,9,4132,3,1.1,4,2945.0,6720.0,2.2818336162988118,321.81840205192566,1.8001420497894287,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 3]","[9, 0, 0]","[4, 3, 2]"
grover-v-chain_indep_qiskit_9,9,4975,4966,9,4132,3,1.2,4,2945.0,6720.0,2.2818336162988118,322.0434329509735,1.7819960117340088,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 3]","[9, 0, 0]","[4, 3, 2]"
grover-v-chain_indep_qiskit_9,9,4975,4966,9,4132,3,1.3,4,2945.0,6720.0,2.2818336162988118,321.80966091156006,1.8026397228240967,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 3]","[9, 0, 0]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.0,4,1040.0,770.0,0.7403846153846154,300.00130915641785,0.05147910118103027,NODE-LEVEL-TIMED,40,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.1,4,1040.0,770.0,0.7403846153846154,300.00112676620483,0.05160713195800781,NODE-LEVEL-TIMED,40,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.2,4,1040.0,770.0,0.7403846153846154,300.001100063324,0.05131697654724121,NODE-LEVEL-TIMED,40,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.3,5,1150.0,880.0,0.7652173913043478,300.00113582611084,0.04965829849243164,NODE-LEVEL-TIMED,35,False,"[5, 5, 5]","[5, 5, 5]","[4, 3, 3]","[5, 4, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.0,2,360.0,160.0,0.4444444444444444,0.09501385688781738,0.00782012939453125,NODE-LEVEL-TIMED,5,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.1,3,390.0,340.0,0.8717948717948718,300.0003881454468,0.007627010345458984,NODE-LEVEL-TIMED,12,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.2,3,390.0,340.0,0.8717948717948718,300.000390291214,0.007858037948608398,NODE-LEVEL-TIMED,12,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.3,3,390.0,340.0,0.8717948717948718,300.00037002563477,0.007460117340087891,NODE-LEVEL-TIMED,12,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
